Episode Alpha Epsilon Gamma TotalReward
1	0.7	0.3	0.8991	-10
2	0.7	0.3	0.8910403921887733	-10
3	0.7	0.3	0.8901493517965845	-10
4	0.7	0.3	0.8716419681835741	110
5	0.7	0.3	0.6994320714649165	1380
6	0.7	0.3	0.6903938106990694	-10
7	0.7	0.3	0.6773937193137712	40
8	0.7	0.3	0.6599998844293525	145
9	0.7	0.3	0.6593398845449232	-10
10	0.7	0.3	0.6586805446603783	-10
11	0.7	0.3	0.6328406457009308	420
12	0.7	0.3	0.6135140317710187	305
13	0.7	0.3	0.5971627125276334	390
14	0.7	0.3	0.5965655498151058	-10
15	0.7	0.3	0.5959689842652907	-10
16	0.7	0.3	0.577190642690404	405
17	0.7	0.3	0.5590039864575622	280
18	0.7	0.3	0.5408489818259503	250
19	0.7	0.3	0.5403081328441244	-10
20	0.7	0.3	0.5397678247112803	-10
21	0.7	0.3	0.5392280568865689	-10
22	0.7	0.3	0.5290744113752571	140
23	0.7	0.3	0.5185928466962675	300
24	0.7	0.3	0.5093370985719767	230
25	0.7	0.3	0.5088277614734048	-10
26	0.7	0.3	0.5083189337119314	-10
27	0.7	0.3	0.5032585578351761	25
28	0.7	0.3	0.502755299277341	-10
29	0.7	0.3	0.4787023726511407	415
30	0.7	0.3	0.465478097239362	75
31	0.7	0.3	0.46501261914212266	-10
32	0.7	0.3	0.4571703312281873	155
33	0.7	0.3	0.4249703973212143	1060
34	0.7	0.3	0.41822163019992414	365
35	0.7	0.3	0.4178034085697242	-10
36	0.7	0.3	0.4050439165382275	180
37	0.7	0.3	0.4046388726216893	-10
38	0.7	0.3	0.4042342337490676	-10
39	0.7	0.3	0.4038299995153185	-10
40	0.7	0.3	0.39941001367175083	120
41	0.7	0.3	0.39901060365807905	-10
42	0.7	0.3	0.39861159305442095	-10
43	0.7	0.3	0.3864382087762712	220
44	0.7	0.3	0.38605177056749496	-10
45	0.7	0.3	0.3635589514388687	400
46	0.7	0.3	0.35922015910910193	-65
47	0.7	0.3	0.3588609389499928	-10
48	0.7	0.3	0.3503465994978542	155
49	0.7	0.3	0.3461654862763393	160
50	0.7	0.3	0.34581932079006295	-10
51	0.7	0.3	0.34547350146927286	-10
52	0.7	0.3	0.334922926010397	220
53	0.7	0.3	0.33458800308438663	-10
54	0.7	0.3	0.3282877226515173	160
55	0.7	0.3	0.32795943492886576	-10
56	0.7	0.3	0.31477856175399455	355
57	0.7	0.3	0.3085424411183216	385
58	0.7	0.3	0.29495915566428044	500
59	0.7	0.3	0.29466419650861614	-10
60	0.7	0.3	0.29114760930698474	135
61	0.7	0.3	0.29085646169767776	-10
62	0.7	0.3	0.2755593050302877	695
63	0.7	0.3	0.23083757153163845	2555
64	0.7	0.3	0.2099074623156057	1260
65	0.7	0.3	0.2020767883038033	760
66	0.7	0.3	0.19551385652429024	480
67	0.7	0.3	0.19531834266776593	-10
68	0.7	0.3	0.18728092081103323	515
69	0.7	0.3	0.1870936398902222	-10
70	0.7	0.3	0.18375442760159827	25
71	0.7	0.3	0.16978971609652416	1140
72	0.7	0.3	0.16961992638042764	-10
73	0.7	0.3	0.16102090311360262	705
74	0.7	0.3	0.16085988221048902	-10
75	0.7	0.3	0.15347077738301643	385
76	0.7	0.3	0.15331730660563342	-10
77	0.7	0.3	0.15316398929902778	-10
